"","IH00C1_hpft","SPX_hpft","FTSE_hpft"
"2020-06-03",2968.47628836059,3043.70344147156,6075.06355169068
"2020-06-04",2972.28835745055,3047.00999987186,6071.29261479043
"2020-06-05",2976.1606620984,3050.37442262169,6067.64088699925
"2020-06-08",2980.0917779371,3053.79519815557,6064.10572689955
"2020-06-09",2984.08024134693,3057.27087424799,6060.68466530405
"2020-06-10",2988.1245503097,3060.80007249749,6057.37540187652
"2020-06-11",2992.22317053257,3064.38147646888,6054.17574996896
"2020-06-12",2996.37452823652,3068.01382319109,6051.08363526611
"2020-06-15",3000.57699366418,3071.69582394825,6048.09699276284
"2020-06-16",3004.82888506789,3075.42617898623,6045.21377981564
"2020-06-17",3009.12844655276,3079.20358644021,6042.43196064428
"2020-06-18",3013.47386492047,3083.02676483003,6039.74958113802
"2020-06-19",3017.86326995847,3086.89444684784,6037.16477432998
"2020-06-22",3022.29473892698,3090.80537854301,6034.67574944413
"2020-06-23",3026.76629085907,3094.75831044785,6032.28082129113
"2020-06-24",3031.2758843154,3098.75200427817,6029.97839146395
"2020-06-29",3035.82141785079,3110.96533755896,6023.6115019695
"2020-06-30",3040.40074195625,3115.10966313885,6021.66470688668
"2020-07-01",3045.01164808611,3119.28842635057,6019.80351003824
"2020-07-02",3049.65187197359,3123.50030571402,6018.02672009926
"2020-07-03",3054.31912404932,NA,6016.33320285299
"2020-07-06",3059.01112381655,3127.74397833192,6014.7219159863
"2020-07-07",3063.72563189986,3132.01812399778,6013.19187545597
"2020-07-08",3068.46056640938,3136.32144399,6011.74220932973
"2020-07-09",3073.21397594224,3140.65264508537,6010.3721187191
"2020-07-10",3077.98405267179,3145.01044795727,6009.08086443219
"2020-07-13",3082.76913410287,3149.39357799025,6007.86772350054
"2020-07-14",3087.56766232697,3153.80077711556,6006.73200864056
"2020-07-15",3092.37820023201,3158.23078967271,6005.67310214673
"2020-07-16",3097.19941405928,3162.68237807312,6004.69045783178
"2020-07-17",3102.03006025417,3167.15433297269,6003.78364813329
"2020-07-20",3106.86891807976,3171.64546688896,6002.95234717531
"2020-07-21",3111.71479671396,3176.15461613891,6002.19634751605
"2020-07-22",3116.56657582538,3180.6806501887,6001.51554859529
"2020-07-23",3121.42320257816,3185.22247204676,6000.90996044037
"2020-07-24",3126.2836924373,3189.779024131,6000.37967805916
"2020-07-27",3131.14712401956,3194.34926970813,5999.92488348409
"2020-07-28",3136.0125834303,3198.93218273063,5999.54580977257
"2020-07-29",3140.87916795741,3203.52675577728,5999.24273336665
"2020-07-30",3145.74599125263,3208.13198949061,5999.0159843268
"2020-07-31",3150.61220959373,3212.74690721205,5998.86594736679
"2020-08-03",3155.47701243224,3217.37054802711,5998.79300346968
"2020-08-04",3160.33962335816,3222.00197515036,5998.79749182505
"2020-08-05",3165.19931635957,3226.64028372409,NA
"2020-08-06",3170.05542712276,3231.2846038228,5998.87976570041
"2020-08-07",3174.90734052414,3235.93410732393,5999.04019374127
"2020-08-10",3179.75448837488,3240.58801482988,5999.27915619211
"2020-08-11",3184.59633476649,3245.24559462241,5999.59704699616
"2020-08-12",3189.43238481461,3249.90616453765,5999.99428130625
"2020-08-13",3194.26217017409,3254.56907897112,6000.47133824008
"2020-08-14",3199.08524497316,3259.23374623856,6001.02881270784
"2020-08-17",3203.90117695522,3263.89962378803,6001.6673761527
"2020-08-18",3208.70957351098,3268.56621603199,6002.38773681139
"2020-08-19",3213.51011151645,3273.23307619671,6003.19065491028
"2020-08-20",3218.30253096371,3277.89980761337,6004.07692136045
"2020-08-21",3223.08660619086,3282.56605561749,6005.04737204168
"2020-08-24",3227.86213017748,3287.23151002633,6006.10284666291
"2020-08-25",3232.6289219917,3291.89590802565,6007.24418362814
"2020-08-26",3237.38682415522,3296.55904634511,6008.47226210963
"2020-08-27",3242.1357099317,3301.22078443096,6009.78797358363
"2020-08-28",3246.87546449509,3305.88105703162,6011.19222487377
"2020-08-31",3251.60599090301,3310.53987467645,NA
"2020-09-01",3256.32724393454,3315.19733144675,6012.68591875322
"2020-09-02",3261.03921002964,3319.85359986721,6014.26993831039
"2020-09-03",3265.74191558892,3324.50893986849,6015.94510436661
"2020-09-04",3270.43541758538,3329.16371926258,6017.7122074359
"2020-09-07",3275.11979963642,NA,6019.57196979255
"2020-09-08",3279.79515559611,3333.818359826,6021.52502333716
"2020-09-09",3284.46156289996,3338.47332376035,6023.57196600385
"2020-09-10",3289.11909915081,3343.12907244943,6025.7133580174
"2020-09-11",3293.76781580174,3347.78609227979,6027.94975516727
"2020-09-14",3298.40774424995,3352.44486800978,6030.28170398615
"2020-09-15",3303.03890143837,3357.10588158019,6032.70975271793
"2020-09-16",3307.66129926376,3361.76962778531,6035.23444794004
"2020-09-17",3312.27495233496,3366.43661964617,6037.85636633505
"2020-09-18",3316.87986738159,3371.10737998885,6040.57610246145
"2020-09-21",3321.4760277062,3375.78242774285,6043.39425586432
"2020-09-22",3326.06342038118,3380.46226049282,6046.31141223046
"2020-09-23",3330.64202343629,3385.147336669,6049.32805841066
"2020-09-24",3335.21178593986,3389.83808787777,6052.4445916178
"2020-09-25",3339.77262486613,3394.5348844543,6055.66134703289
"2020-09-28",3344.32440237298,3399.23803752072,6058.9785649029
"2020-09-29",3348.8669320185,3403.94781848572,6062.39639743253
"2020-09-30",3353.39998555998,3408.66447906631,6065.91494265644
"2020-10-09",3357.92328975353,3441.89021996389,6093.35760527842
"2020-10-12",3362.43651232749,3446.66848070056,6097.6768061692
"2020-10-13",3366.93928706371,3451.45508060707,6102.09456382946
"2020-10-14",3371.43125798029,3456.25019794686,6106.61039180358
"2020-10-15",3375.91207556882,3461.05403598127,6111.22374891357
"2020-10-16",3380.38138964662,3465.8668113727,6115.93402306927
"2020-10-19",3384.83884857924,3470.68874999565,6120.74048697557
"2020-10-20",3389.28410057459,3475.52008514163,6125.64233217287
"2020-10-21",3393.71677571933,3480.3610320099,6130.63865261103
"2020-10-22",3398.13648711765,3485.21179240683,6135.72844451233
"2020-10-23",3402.54283740877,3490.07254961987,6140.91055771218
"2020-10-26",3406.93541338521,3494.94347382392,6146.18369733805
"2020-10-27",3411.31378020298,3499.82472499111,6151.54645251616
"2020-10-28",3415.67745559113,3504.71642424875,6156.99726597102
"2020-10-29",3420.02590614039,3509.61864760807,6162.53440575968
"2020-10-30",3424.35855442799,3514.53137448375,6168.15590258875
"2020-11-02",3428.67478507406,3519.45450182159,6173.85954709248
"2020-11-03",3432.97391988512,3524.38782547146,6179.6428856561
"2020-11-04",3437.25521243246,3529.33105480234,6185.50325017693
"2020-11-05",3441.51786132126,3534.28383501829,6191.4378101546
"2020-11-06",3445.76101850696,3539.24577581941,6197.44361015354
"2020-11-09",3449.98380423286,3544.21647705392,6203.51757682396
"2020-11-10",3454.1853011426,3549.1955262495,6209.65651800683
"2020-11-11",3458.36457733636,3554.18251353119,6215.85723442164
"2020-11-12",3462.52068331115,3559.17702750883,6222.11656283031
"2020-11-13",3466.65265205222,3564.17866443012,6228.43140871296
"2020-11-16",3470.75948846918,3569.18701137981,6234.7987258398
"2020-11-17",3474.84014288635,3574.20166411136,6241.21550433948
"2020-11-18",3478.89352778104,3579.22224223858,6247.67881142862
"2020-11-19",3482.91851527,3584.2483799786,6254.18576562779
"2020-11-20",3486.91393832757,3589.27970682292,6260.73354231999
"2020-11-23",3490.87860201858,3594.31585127991,6267.31935002471
"2020-11-24",3494.81128002815,3599.35642873803,6273.94043476008
"2020-11-25",3498.71073724564,3604.40104767194,6280.59407004117
"2020-11-26",3502.57571821846,NA,6287.27759478868
"2020-11-27",3506.40493289137,3609.44933145939,6293.98839359807
"2020-11-30",3510.19706740966,3614.50091391504,6300.72388233632
"2020-12-01",3513.95080965263,3619.55544079994,6307.4815072903
"2020-12-02",3517.66483220655,3624.61256082198,6314.25870047194
"2020-12-03",3521.33782776726,3629.67194041996,6321.05292582456
"2020-12-04",3524.9685019006,3634.7332643848,6327.86170893638
"2020-12-07",3528.55556838281,3639.79623282159,6334.68264534318
"2020-12-08",3532.09775117156,3644.8605724503,6341.51342249883
"2020-12-09",3535.59376829068,3649.92603155331,6348.35181908872
"2020-12-10",3539.04232573606,3654.99238213549,6355.19570362408
"2020-12-11",3542.44210371257,3660.05940566515,6362.04303387629
"2020-12-14",3545.79175016553,3665.12688902875,6368.89186870978
"2020-12-15",3549.08986565175,3670.19462051844,6375.74034333938
"2020-12-16",3552.3350182415,3675.26238113598,6382.58666033205
"2020-12-17",3555.52574422167,3680.3299619796,6389.42907912458
"2020-12-18",3558.66055295509,3685.39716485669,6396.26593699911
"2020-12-21",3561.73794986698,3690.46380899778,6403.09563804947
"2020-12-22",3564.75641828414,3695.52972355934,6409.91664131085
"2020-12-23",3567.71442643011,3700.59473953985,6416.72741128484
"2020-12-24",3570.61040360802,3705.65868451941,6423.5264303481
"2020-12-25",3573.44274922877,NA,NA
"2020-12-28",3576.20983103599,3710.72138170283,NA
"2020-12-29",3578.90999559142,3715.78265322072,6430.31221354205
"2020-12-30",3581.54157035566,3720.8423313883,6437.08330839137
"2020-12-31",3584.10286050493,3725.90025317413,6443.83833365828
"2021-01-04",3586.59216884223,3730.95626017543,6450.57595718597
"2021-01-05",3589.00782416959,3736.01020646039,6457.29485371319
"2021-01-06",3591.34817860572,3741.0619335698,6463.99374812083
"2021-01-07",3593.6116210551,3746.11127926213,6470.67142934207
"2021-01-08",3595.79659938912,3751.15808422164,6477.32684250481
"2021-01-11",3597.9016543973,3756.20221297465,6483.95909241306
"2021-01-12",3599.92540739321,3761.24356043847,6490.56744753369
"2021-01-13",3601.86655182101,3766.28203947347,6497.15130634393
"2021-01-14",3603.72391227322,3771.31757945225,6503.71017625877
"2021-01-15",3605.49642715443,3776.35012775254,6510.24366735897
"2021-01-18",3607.18312137512,NA,6516.75151300969
"2021-01-19",3608.78310677728,3781.37964176462,6523.23353977483
"2021-01-20",3610.29559656532,3786.40607553052,6529.68965850177
"2021-01-21",3611.71988753244,3791.42939033862,6536.11985845896
"2021-01-22",3613.05535943454,3796.44957452916,6542.52421600993
"2021-01-25",3614.3014909364,3801.46664192216,6548.90288163373
"2021-01-26",3615.45785649696,3806.48062494726,6555.25606886564
"2021-01-27",3616.52414486837,3811.49157831143,6561.5840284215
"2021-01-28",3617.50012430898,3816.49957455377,6567.88705183804
"2021-01-29",3618.38564321793,3821.50466111347,6574.16543304364
"2021-02-01",3619.18060137504,3826.50687339288,6580.41944871435
"2021-02-02",3619.88494031532,3831.50620245546,6586.64930661684
"2021-02-03",3620.49865192885,3836.50261760256,6592.85516739501
"2021-02-04",3621.02178470083,3841.49608598764,6599.03716275778
"2021-02-05",3621.45444990673,3846.48657214649,6605.19538926409
"2021-02-08",3621.79682916654,3851.47405311654,6611.3299040725
"2021-02-09",3622.04919476922,3856.45852261156,6617.44071644752
"2021-02-10",3622.21192102181,3861.44000084825,6623.52779936067
"2021-02-18",3622.28551365958,3886.30475826506,6659.54624954191
"2021-02-19",3622.27064301273,3891.26994353471,6665.46423277479
"2021-02-22",3622.16813761045,3896.2328883186,6671.35769908493
"2021-02-23",3621.97898294671,3901.19376409414,6677.22656249159
"2021-02-24",3621.7042694392,3906.15273418198,6683.07071257731
"2021-02-25",3621.34519688942,3911.10995370842,6688.89001772462
"2021-02-26",3620.90303805485,3916.0655857682,6694.68433635391
"2021-03-01",3620.37916136751,3921.01975965564,6700.45351162019
"2021-03-02",3619.77499068926,3925.97256129719,6706.1972993544
"2021-03-03",3619.09201685518,3930.9240686829,6711.91540912283
"2021-03-04",3618.33176774774,3935.87433678586,6717.60751227772
"2021-03-05",3617.49584999762,3940.82337461189,6723.27326510632
"2021-03-08",3616.58590622604,3945.77112196859,6728.9122963133
"2021-03-09",3615.60360894181,3950.71747778913,6734.52419626294
"2021-03-10",3614.55060461802,3955.66228957603,6740.10855127591
"2021-03-11",3613.42849607536,3960.60537371508,6745.66494594326
"2021-03-12",3612.23884994451,3965.54652309165,6751.19295885878
"2021-03-15",3610.98323681289,3970.48552180085,6756.69216501802
"2021-03-16",3609.66322973181,3975.42214475851,6762.16214366463
"2021-03-17",3608.28038249699,3980.35616624161,6767.60247115207
"2021-03-18",3606.83623994959,3985.28735527241,6773.01274096654
"2021-03-19",3605.33233358724,3990.21547829543,6778.3925445554
"2021-03-22",3603.77019365259,3995.14027289135,6783.74147612204
"2021-03-23",3602.15131189094,4000.06144476437,6789.05910106584
"2021-03-24",3600.47714136948,4004.97867706988,6794.34496095952
"2021-03-25",3598.74909342642,4009.89161595041,6799.59856022748
"2021-03-26",3596.96852215881,4014.79985966543,6804.81936962402
"2021-03-29",3595.13672257441,4019.70296498483,6810.00680832909
"2021-03-30",3593.25495621183,4024.60047203666,6815.16026897273
"2021-03-31",3591.32445214586,4029.49190085436,6820.2791136639
"2021-04-01",3589.34642413411,4034.37674416875,6825.36268672044
"2021-04-02",3587.32205744378,NA,NA
"2021-04-06",3585.2525305022,4044.12454562657,6830.41028837573
"2021-04-07",3583.13902854813,4048.98644642336,6835.4211824615
"2021-04-08",3580.98273117703,4053.8396653446,6840.39462997371
"2021-04-09",3578.78480031755,4058.6837068299,6845.32991253462
"2021-04-12",3576.54639054781,4063.51809322985,6850.22635385691
"2021-04-13",3574.26862726903,4068.34237587834,6855.08330676216
"2021-04-14",3571.95259721408,4073.15613275934,6859.90014014887
"2021-04-15",3569.59934318869,4077.95897196085,6864.67623755147
"2021-04-16",3567.20986635133,4082.75052286049,6869.41101544057
"2021-04-19",3564.78511280145,4087.53045305551,6874.10393940396
"2021-04-20",3562.32597803905,4092.29847260333,6878.75453708246
"2021-04-21",3559.83333384351,4097.05432287311,6883.36238819041
"2021-04-22",3557.3080254044,4101.79776286035,6887.92706463596
"2021-04-23",3554.75087301327,4106.52858312705,6892.44814325774
"2021-04-26",3552.1626633522,4111.24658795138,6896.9252216917
"2021-04-27",3549.54416691984,4115.95161205198,6901.35791663456
"2021-04-28",3546.89611363843,4120.64352171711,6905.7458721453
"2021-04-29",3544.21919922697,4125.32221248788,6910.08875031036
"2021-04-30",3541.51408646138,4129.98760575545,6914.38623715977
"2021-05-06",3538.78142744493,4148.51566180995,6927.00351605736
"2021-05-07",3536.02184992817,4153.11431931278,6931.11670159248
"2021-05-10",3533.23594314422,4157.69969604481,6935.18328737286
"2021-05-11",3530.42423943889,4162.27186923737,6939.20319734306
"2021-05-12",3527.58721608352,4166.83092882446,6943.1764333646
"2021-05-13",3524.72531024358,4171.37696053543,6947.10300093107
"2021-05-14",3521.83892569034,4175.91000719663,6950.98293093846
"2021-05-17",3518.92842042573,4180.43008729706,6954.81626099036
"2021-05-18",3515.99414706186,4184.93721847418,6958.60306697875
"2021-05-19",3513.03646708633,4189.43141128043,6962.34345705147
"2021-05-20",3510.05575025639,4193.91265266242,6966.03757062183
"2021-05-21",3507.0523655701,4198.38089908091,6969.68554208332
"2021-05-24",3504.02668621883,4202.83609261477,6973.28752804872
"2021-05-25",3500.97906635773,4207.27815776641,6976.84370512242
"2021-05-26",3497.90985021024,4211.70701664656,6980.35428227622
"2021-05-27",3494.81943946548,4216.12258345082,6983.81949036772
"2021-05-28",3491.70829868052,4220.524765878,6987.23957950691
"2021-05-31",3488.57696217958,NA,NA
"2021-06-01",3485.42603004895,4224.91346532631,6990.61481462297
"2021-06-02",3482.25616587649,4229.28857640866,6993.94547526601
"2021-06-03",3479.06809623539,4233.64998428305,6997.23187812425
"2021-06-04",3475.86260132964,4237.99756535726,7000.47438703162
"2021-06-07",3472.64050308447,4242.33117917395,7003.67339356593
"2021-06-08",3469.40267581324,4246.65068192444,7006.82931764737
"2021-06-09",3466.15004374647,4250.95592326436,7009.94260959705
"2021-06-10",3462.8835738549,4255.24674483404,7013.01375621977
"2021-06-11",3459.60428141043,4259.52297529183,7016.04327369672
"2021-06-15",3456.31323910736,4268.03094594513,7021.97965900377
"2021-06-16",3453.0115646118,4272.26231661633,7024.887771669
"2021-06-17",3449.70040265944,4276.47835325873,7027.75675828593
"2021-06-18",3446.38091236611,4280.67884038909,7030.58739602849
"2021-06-21",3443.05426363617,4284.86353994709,7033.38051401897
"2021-06-22",3439.72162654722,4289.03216665483,7036.13693595721
"2021-06-23",3436.38415726553,4293.18441040242,7038.85749749328
"2021-06-24",3433.04300868287,4297.31994347407,7041.54305654621
"2021-06-25",3429.69933444164,4301.43841693024,7044.19448558625
"2021-06-28",3426.35430081526,4305.53946908764,7046.81268536859
"2021-06-29",3423.00911016372,4309.62272969043,7049.39859462613
"2021-06-30",3419.66499454515,4313.68782231162,7051.95316290409
"2021-07-01",3416.32320420174,4317.73436315696,7054.477355518
"2021-07-02",3412.98501489445,4321.76196174083,7056.97213179661
"2021-07-05",3409.65172531611,NA,7059.43848028598
"2021-07-06",3406.32462126892,4325.77022848935,7061.87741693717
"2021-07-07",3403.00497935715,4329.75878646832,7064.29000129877
"2021-07-08",3399.69407381868,4333.7272660889,7066.67730904158
"2021-07-09",3396.39318310561,4337.67530948977,7069.04045168711
"2021-07-12",3393.10357017154,4341.6025534742,7071.38052586865
"2021-07-13",3389.82647879295,4345.50864802124,7073.69865006131
"2021-07-14",3386.56314625515,4349.39326089575,7075.99596507793
"2021-07-15",3383.31481032846,4353.25606965973,7078.27363282158
"2021-07-16",3380.08268846118,4357.09676217073,7080.53282147582
"2021-07-19",3376.86800904954,4360.91502908621,7082.77467183768
"2021-07-20",3373.6719997115,4364.7105486891,7085.00029475929
"2021-07-21",3370.49589101313,4368.48295692392,7087.21070255405
"2021-07-22",3367.34091274665,4372.23187251847,7089.40682326366
"2021-07-23",3364.20829896365,4375.9569101526,7091.58954816941
"2021-07-26",3361.09929208997,4379.65768254191,7093.7597184919
"2021-07-27",3358.01512826492,4383.33381721393,7095.91814899274
"2021-07-28",3354.95698546846,4386.98495932286,7098.06562618881
"2021-07-29",3351.92594197181,4390.61076151553,7100.20289532787
"2021-07-30",3348.92299041596,4394.21088208313,7102.33066799554
"2021-08-02",3345.94904832361,4397.78499111391,7104.44964677321
"2021-08-03",3343.00493883789,4401.33275912977,7106.56050529441
"2021-08-04",3340.09142344979,4404.85385226069,7108.66390779716
"2021-08-05",3337.20921123421,4408.347945655,7110.76051817206
"2021-08-06",3334.35895666474,4411.81471355408,7112.85100659113
"2021-08-09",3331.54125667145,4415.25383877748,7114.93604722343
"2021-08-10",3328.75664727229,4418.66501435693,7117.01631841246
"2021-08-11",3326.00561523686,4422.04794039096,7119.09250567933
"2021-08-12",3323.28862618867,4425.40232445378,7121.16531274274
"2021-08-13",3320.60611053076,4428.72788472311,7123.2354850904
"2021-08-16",3317.95845324252,4432.02435402102,7125.30379799861
"2021-08-17",3315.34599449267,4435.29148140305,7127.37106620905
"2021-08-18",3312.76903428847,4438.52903563615,7129.43811631695
"2021-08-19",3310.22780023894,4441.7367907735,7131.50579713107
"2021-08-20",3307.72246689054,4444.91450505356,7133.57497394573
"2021-08-23",3305.25313809351,4448.06192185989,7135.64648202642
"2021-08-24",3302.8198157132,4451.17878323498,7137.7211377584
"2021-08-25",3300.4224132992,4454.26484422889,7139.79974652064
"2021-08-26",3298.06077701536,4457.31987438055,7141.8831087561
"2021-08-27",3295.73468902802,4460.34366055897,7143.97202917374
"2021-08-30",3293.44384161418,4463.33599487462,NA
"2021-08-31",3291.18785159809,4466.29668970354,7146.06730549544
"2021-09-01",3288.96625774375,4469.22558447774,7148.16973711224
"2021-09-02",3286.77851763623,4472.12254193593,7150.28011251595
"2021-09-03",3284.62403935402,4474.98744749546,7152.39922088883
"2021-09-06",3282.5021812161,NA,7154.52785704307
"2021-09-07",3280.41225622718,4477.82021337085,7156.66680998341
"2021-09-08",3278.35354634771,4480.62077676107,7158.81688221175
"2021-09-09",3276.32531989229,4483.38909231291,7160.97887321376
"2021-09-10",3274.32681725159,4486.12512849977,7163.15355631485
"2021-09-13",3272.35724858916,4488.82885788352,7165.34164830564
"2021-09-14",3270.41581657572,4491.50024164001,7167.54381060584
"2021-09-15",3268.50171174683,4494.13923263696,7169.76066457567
"2021-09-16",3266.61409098404,4496.74576371484,7171.99277639855
"2021-09-17",3264.7520621024,4499.31976215863,7174.24064890198
"2021-09-22",3262.91467570217,4506.84557023226,7181.08280051782
"2021-09-23",3261.10094247275,4509.28821061578,7183.39720453382
"2021-09-24",3259.30981601262,4511.69744873264,7185.72869451443
"2021-09-27",3257.5401949843,4514.07298239123,7188.07734824024
"2021-09-28",3255.79093468479,4516.41448616174,7190.4431879988
"2021-09-29",3254.06087150392,4518.72160528141,7192.82618454106
"2021-09-30",3252.3488239782,4520.99391728539,7195.22624151184
"2021-10-08",3250.65359565532,4533.86373378434,7209.9734368967
"2021-10-11",3248.97396530253,4535.8741986272,7212.4858314292
"2021-10-12",3247.30871571584,4537.84378031638,7215.01248590162
"2021-10-13",3245.65663945732,4539.77141105347,7217.55280910152
"2021-10-14",3244.01653383911,4541.65594566181,7220.10617477084
"2021-10-15",3242.38721590845,4543.49616622536,7222.67192534659
"2021-10-18",3240.76751229577,4545.29081208822,7225.24939814174
"2021-10-19",3239.15627080077,4547.03859278042,7227.83793516415
"2021-10-20",3237.55233609508,4548.73819351368,7230.43686956783
"2021-10-21",3235.95455882075,4550.3882881701,7233.04553024588
"2021-10-22",3234.36179889881,4551.98754544501,7235.66324305865
"2021-10-25",3232.7729365237,4553.53463378231,7238.28931619718
"2021-10-26",3231.18688654519,4555.02821869599,7240.92304499156
"2021-10-27",3229.60259871181,4556.4669710513,7243.5637183775
"2021-10-28",3228.01904815782,4557.84956988201,7246.21064045974
"2021-10-29",3226.43521844892,4559.1746922434,7248.86311935521
"2021-11-01",3224.85010405564,4560.44103113407,7251.52046452813
"2021-11-02",3223.26271737378,4561.647298652,7254.18198077459
"2021-11-03",3221.67208334455,4562.79222889806,7256.84698822613
"2021-11-04",3220.07722332835,4563.87458449598,7259.51481554112
"2021-11-05",3218.47714228674,4564.89316848689,7262.18478808879
"2021-11-08",3216.87083911431,4565.84683193808,7264.85623966895
"2021-11-09",3215.2573089535,4566.734480744,7267.52852134958
"2021-11-10",3213.63553724489,4567.55507695498,7270.20099889103
"2021-11-11",3212.00449750056,4568.30763161111,7272.87304074524
"2021-11-12",3210.36314478207,4568.99118847177,7275.54404427824
"2021-11-15",3208.71044506186,4569.60482476308,7278.21345286589
"2021-11-16",3207.0453720987,4570.14766477581,7280.88073979724
"2021-11-17",3205.3669080383,4570.61887959087,7283.54540880382
"2021-11-18",3203.67404352278,4571.01769433716,7286.20698266866
"2021-11-19",3201.96576904266,4571.34338294093,7288.86498733884
"2021-11-22",3200.24106224361,4571.59527452157,7291.5189362586
"2021-11-23",3198.49890822601,4571.77275053616,7294.16831588182
"2021-11-24",3196.73829901771,4571.87523846768,7296.81259775709
"2021-11-25",3194.95823958509,NA,7299.45124207456
"2021-11-26",3193.15775368668,4571.90221495849,7302.08370468715
"2021-11-29",3191.33587601084,4571.85321021649,7304.70944596117
"2021-11-30",3189.49163911403,4571.72776383983,7307.32781959391
"2021-12-01",3187.62407624059,4571.52544990804,7309.93809877694
"2021-12-02",3185.73221340442,4571.24584054615,7312.53945423908
"2021-12-03",3183.81507545216,4570.88848370378,7315.13099831875
"2021-12-06",3181.87169147471,4570.45292975058,7317.71176757334
"2021-12-07",3179.90110709109,4569.9387156389,7320.28071885993
"2021-12-08",3177.90238905476,4569.3453870915,7322.83677372158
"2021-12-09",3175.87463706348,4568.67253811616,7325.37886181111
"2021-12-10",3173.8170067416,4567.9198172284,7327.90591878054
"2021-12-13",3171.72873114623,4567.08691377412,7330.41687857934
"2021-12-14",3169.60912170055,4566.17357666471,7332.91066022397
"2021-12-15",3167.45757054489,4565.17959692549,7335.38614181779
"2021-12-16",3165.27354719689,4564.10479365621,7337.84215422933
"2021-12-17",3163.05658464231,4562.94904575717,7340.27746027311
"2021-12-20",3160.80628428906,4561.712275352,7342.690790839
"2021-12-21",3158.52229762081,4560.39442841108,7345.08084773393
"2021-12-22",3156.20432249751,4558.99545351255,7347.44627296786
"2021-12-23",3153.85211046537,4557.51533595538,7349.78568884558
"2021-12-24",3151.46546184533,NA,7352.09771527997
"2021-12-27",3149.04424059418,4555.95411790222,NA
"2021-12-28",3146.58837124019,4554.31191107365,NA
"2021-12-29",3144.09784236403,4552.58892442755,7354.38098192048
"2021-12-30",3141.5727145586,4550.78546283675,7356.63412668457
"2021-12-31",3139.01309227503,4548.9019305752,7358.85581489922
"2022-01-04",3136.41913594473,4544.89673784273,7361.04473106125
"2022-01-05",3133.79106402932,4542.77635717723,7363.19957028438
"2022-01-06",3131.1291501248,4540.57847841743,7365.31908724973
"2022-01-07",3128.43372165028,4538.30396106635,7367.40210015946
"2022-01-10",3125.70513978432,4535.95372889324,7369.44746237241
"2022-01-11",3122.94380636611,4533.5287630108,7371.45407597334
"2022-01-12",3120.15016981838,4531.03010006077,7373.42087438081
"2022-01-13",3117.32471752554,4528.45885090027,7375.34684058178
"2022-01-14",3114.46798823199,4525.8162071237,7377.23103126491
"2022-01-17",3111.58054725091,NA,7379.07258103844
"2022-01-18",3108.66296912645,4523.10341429862,7380.87069301219
"2022-01-19",3105.71584337475,4520.32177463643,7382.62466626069
"2022-01-20",3102.73979156243,4517.47261267281,7384.33387537044
"2022-01-21",3099.73546902114,4514.55725808503,7385.99778050822
"2022-01-24",3096.70358517484,4511.57702618906,7387.61592479219
"2022-01-25",3093.64490602177,4508.53318409613,7389.18789603806
"2022-01-26",3090.56024951799,4505.4269569831,7390.71324466649
"2022-01-27",3087.45045633587,4502.25950716195,7392.19151377033
"2022-01-28",3084.31639857952,4499.03193266842,7393.62227912511
"2022-02-07",3081.15896503191,4478.46086749708,7401.19184692672
"2022-02-08",3077.97902483468,4474.84114113526,7402.28238852677
"2022-02-09",3074.77746012582,4471.16963328789,7403.32387363432
"2022-02-10",3071.55516917318,4467.44743947077,7404.31637907281
"2022-02-11",3068.31307679155,4463.67570315374,7405.26008091194
"2022-02-14",3065.05213856821,4459.8555829491,7406.15526603628
"2022-02-15",3061.77334046695,4455.98821885312,7407.00232705137
"2022-02-16",3058.47768521249,4452.07472681046,7407.80170841228
"2022-02-17",3055.16619835797,4448.11622900005,7408.55393803892
"2022-02-18",3051.83993725313,4444.11385708132,7409.25962486055
"2022-02-21",3048.49999340524,NA,7409.91943105399
"2022-02-22",3045.14750757753,4440.06871466473,7410.53406193433
"2022-02-23",3041.78366422533,4435.98186599058,7411.10425357498
"2022-02-24",3038.4096723793,4431.85431936823,7411.63077663775
"2022-02-25",3035.02677497229,4427.68699610214,7412.11443777789
"2022-02-28",3031.63622658993,4423.48075832254,7412.5559590688
"2022-03-01",3028.23929900256,4419.23645036998,7412.95609455544
"2022-03-02",3024.83728595627,4414.95489610675,7413.31561717054
"2022-03-03",3021.43152259956,4410.63687269528,7413.6352656391
"2022-03-04",3018.02337994515,4406.28314555238,7413.91578540091
"2022-03-07",3014.61426106945,4401.89446060637,7414.15784964636
"2022-03-08",3011.20559036856,4397.47153178585,7414.36195515403
"2022-03-09",3007.79877354883,4393.01499001509,7414.52841075688
"2022-03-10",3004.39517960794,4388.52537248016,7414.65733917191
"2022-03-11",3000.99613298392,4384.00316877487,7414.74877060263
"2022-03-14",2997.60292612272,4379.44881516742,7414.80260480983
"2022-03-15",2994.21682625694,4374.86267364813,7414.81863444902
"2022-03-16",2990.8390375393,4370.24502091505,7414.79656068571
"2022-03-17",2987.47063365916,4365.59608719944,7414.73598584343
"2022-03-18",2984.11262107748,4360.91609761309,7414.6364613543
"2022-03-21",2980.76596001241,4356.20529631281,7414.49752649929
"2022-03-22",2977.43157632665,4351.46396970249,7414.31871646447
"2022-03-23",2974.11035299024,4346.69244757826,7414.09957796553
"2022-03-24",2970.80313484841,4341.89112593421,7413.83968351228
