"","IH00C1_hpfc","SPX_hpfc","FTSE_hpfc"
"2020-06-29",-142.821417850787,-57.7253375589565,202.158498030505
"2020-06-30",-134.800741956248,-14.8196631388486,148.075293113319
"2020-07-01",-61.2116480861141,-3.42842635057332,138.156489961756
"2020-07-02",21.9481280264122,6.50969428597898,222.333279900737
"2020-07-03",99.4808759506774,NA,140.966797147006
"2020-07-06",380.988876183447,51.9760216680761,271.218084013695
"2020-07-07",315.67436810014,13.3018760022232,176.708124544026
"2020-07-08",347.339433590623,33.6185560100049,144.417790670274
"2020-07-09",351.586024057762,11.3973549146304,39.2478812809044
"2020-07-10",253.015947328212,40.0295520427276,86.3291355678106
"2020-07-13",292.230865897128,5.82642200974814,168.322276499464
"2020-07-14",250.032337673032,43.7192228844415,173.017991359442
"2020-07-15",218.221799767986,68.3292103272864,286.976897853268
"2020-07-16",55.2005859407195,52.8876219268835,245.999542168221
"2020-07-17",72.3699397458339,57.5756670273101,286.516351866712
"2020-07-20",170.531081920245,80.1945331110383,258.567652824692
"2020-07-21",163.285203286042,81.1453838610885,267.533652483952
"2020-07-22",165.233424174618,95.3393498113034,205.584451404708
"2020-07-23",152.77679742184,50.4375279532362,210.53003955963
"2020-07-24",18.1163075627039,25.8509758690019,123.440321940835
"2020-07-27",27.0528759804353,45.0607302918712,104.955116515914
"2020-07-28",39.5874165696985,19.5078172693663,129.714190227434
"2020-07-29",103.120832042593,54.9132442227175,132.217266633345
"2020-07-30",80.2540087473688,38.0880105093883,-9.02598432679884
"2020-07-31",82.5877904062692,58.37309278795,-101.10594736679
"2020-08-03",121.922987567763,77.2394519728941,34.0569965303247
"2020-08-04",149.260376641837,84.5080248496438,37.2025081749452
"2020-08-05",119.000683640428,101.129716275911,NA
"2020-08-06",113.54457287724,117.8753961772,28.0602342995941
"2020-08-07",78.0926594758581,115.345892676069,33.1398062587287
"2020-08-10",99.2455116251239,119.881985170117,51.3108438078856
"2020-08-11",64.2036652335071,88.4444053775912,154.742953003838
"2020-08-12",54.3676151853861,130.443835462346,280.125718693752
"2020-08-13",32.9378298259055,118.860921028879,185.14866175992
"2020-08-14",95.9147550268431,113.616253761444,89.0111872921562
"2020-08-17",168.098823044781,118.090376211974,125.772623847298
"2020-08-18",152.690426489022,121.213783968014,74.2322631886136
"2020-08-19",83.0898884835477,101.61692380329,108.789345089716
"2020-08-20",45.0974690362923,107.610192386631,9.26307863954801
"2020-08-21",63.1133938091379,114.593944382508,-3.15737204168336
"2020-08-24",56.738869822518,144.048489973674,98.6271533370845
"2020-08-25",74.3710780082976,151.724091974348,29.7658163718609
"2020-08-26",28.8131758447836,182.170953654894,37.127737890375
"2020-08-27",43.2642900682954,183.329215569045,-9.79797358362795
"2020-08-28",125.124535504912,202.128942968379,-47.622224873767
"2020-08-31",76.59400909699,189.770125323554,NA
"2020-09-01",96.6727560654579,211.452668553246,-150.635918753215
"2020-09-02",73.9607899703586,260.986400132795,-73.3199383103937
"2020-09-03",64.4580844110827,130.551060131513,-165.085104366607
"2020-09-04",24.7645824146181,97.7962807374243,-218.632207435905
"2020-09-07",-39.7197996364187,NA,-82.1719697925502
"2020-09-08",0.404844403887261,-1.97835982600223,-91.2250233371619
"2020-09-09",-63.2615628999586,60.4866762396502,-10.7319660038517
"2020-09-10",-48.5190991508099,-3.93907244942546,-22.3933580174005
"2020-09-11",-34.9678158017366,-6.81609227979494,4.14024483272843
"2020-09-14",-12.2077442499473,31.0951319902199,-4.0317039861506
"2020-09-15",6.56109856162848,44.0941184198125,72.8302472820731
"2020-09-16",-19.0612992637635,23.7203722146944,43.2455520599561
"2020-09-17",-56.6749523349555,-9.42661964616758,12.0636336649456
"2020-09-18",9.12013261840945,-51.6373799888529,-33.5261024614535
"2020-09-21",-21.8760277061978,-94.7224277428475,-239.104255864317
"2020-09-22",-70.0634203811838,-64.8922604928184,-216.851412230461
"2020-09-23",-77.642023436293,-148.227336669001,-150.068058410662
"2020-09-24",-132.611785939864,-143.248087877773,-229.664591617798
"2020-09-25",-117.572624866133,-96.0748844542952,-212.99134703289
"2020-09-28",-101.124402372983,-47.6380375207172,-131.0485649029
"2020-09-29",-108.866932018501,-68.4778184857154,-164.896397432533
"2020-09-30",-142.799985559976,-45.6644790663127,-199.81494265644
"2020-10-09",-82.1232897535284,35.2397800361066,-76.7076052784219
"2020-10-12",24.7634876725083,87.5515192994391,-96.2968061692011
"2020-10-13",15.6607129362851,60.4749193929255,-132.384563829461
"2020-10-14",-1.63125798028563,32.4198020531439,-171.550391803576
"2020-10-15",-3.51207556881523,22.2859640187336,-278.70374891357
"2020-10-16",-0.381389646621666,17.9431886273028,-196.354023069267
"2020-10-19",-43.8388485792423,-43.7687499956485,-236.09048697557
"2020-10-20",-41.084100574588,-32.4000851416336,-236.422332172869
"2020-10-21",-25.3167757193338,-44.8010320099005,-354.138652611029
"2020-10-22",-38.3364871176458,-31.7217924068315,-350.078444512333
"2020-10-23",-52.3428374087725,-24.682549619866,-280.63055771218
"2020-10-26",-114.735413385207,-93.9734738239198,-354.173697338053
"2020-10-27",-123.71378020298,-109.144724991115,-422.556452516158
"2020-10-28",-106.477455591127,-233.686424248745,-574.197265971022
"2020-10-29",-91.8259061403888,-199.508647608066,-580.784405759675
"2020-10-30",-151.958554427987,-244.571374483748,-590.885902588753
"2020-11-02",-165.07478507406,-209.214501821593,-518.889547092482
"2020-11-03",-132.973919885121,-155.227825471456,-392.8728856561
"2020-11-04",-112.855212432457,-85.8910548023436,-302.24325017693
"2020-11-05",-76.7178613212549,-23.8338350182906,-285.257810154599
"2020-11-06",-90.9610185069619,-29.8057758194147,-287.423610153544
"2020-11-09",-35.183804232863,6.28352294607843,-17.2275768239555
"2020-11-10",-42.5853011426025,-3.66552624950131,87.193481993171
"2020-11-11",-42.3645773363625,18.4774864688112,166.242765578363
"2020-11-12",-67.9206833111526,-22.1670275088262,116.823437169695
"2020-11-13",-132.052652052219,20.9713355698774,87.9585912870424
"2020-11-16",-91.5594884691786,57.7229886201878,186.491274160205
"2020-11-17",-97.6401428863541,35.3283358886435,124.114495660521
"2020-11-18",-94.6935277810393,-11.432242238582,137.561188571381
"2020-11-19",-67.5185152699993,-2.37837997859678,80.1642343722112
"2020-11-20",-75.9139383275738,-31.7397068229223,90.7164576800135
"2020-11-23",-21.2786020185753,-16.7258512799135,66.5206499752857
"2020-11-24",-49.2112800281501,36.053571261968,158.229565239918
"2020-11-25",-83.7107372456358,25.248952328061,110.495929958833
"2020-11-26",-57.575718218457,NA,75.6524052113181
"2020-11-27",4.19506710863375,28.9006685406089,73.5916064019292
"2020-11-30",-36.997067409664,7.1290860849555,-34.5338823363196
"2020-12-01",48.6491903473668,42.8945592000585,77.2484927096991
"2020-12-02",31.1351677934517,44.3974391780192,149.131299528057
"2020-12-03",19.8621722327367,37.0480595800356,169.217074175442
"2020-12-04",24.6314980994004,64.3867356151953,222.368291063619
"2020-12-07",-14.3555683828137,52.1637671784109,220.707354656818
"2020-12-08",-29.0977511715585,57.389427549703,217.306577501172
"2020-12-09",-62.3937682906798,22.8939684466904,215.938180911285
"2020-12-10",-78.0423257360562,13.1076178645094,244.564296375919
"2020-12-11",-114.642103712568,3.40059433485343,184.706966123706
"2020-12-14",-78.591750165535,-17.6368890287507,162.938131290223
"2020-12-15",-76.889865651754,24.4253794815573,137.579656660615
"2020-12-16",-65.1350182414966,25.9076188640179,188.323339667952
"2020-12-17",-9.52574422167194,42.1500380204015,161.630920875419
"2020-12-18",-53.4605529550866,24.0128351433122,132.914063000889
"2020-12-21",-36.5379498669786,4.45619100222163,13.2243619505285
"2020-12-22",-94.1564182841431,-8.26972355933894,43.2433586891499
"2020-12-23",-72.3144264301085,-10.5847395398472,79.0225887151647
"2020-12-24",-76.6104036080245,-2.59868451941074,78.5835696518977
"2020-12-25",-51.2427492287742,NA,NA
"2020-12-28",-46.2098310359938,24.638618297169,NA
"2020-12-29",-53.90999559142,11.2573467792822,172.337786457949
"2020-12-30",-5.74157035565914,11.197668611702,118.736691608628
"2020-12-31",62.8971394950675,30.1697468258721,16.681666341722
"2021-01-04",56.4078311577656,-30.3062601754281,121.30404281403
"2021-01-05",88.9921758304057,-9.15020646038803,154.95514628681
"2021-01-06",142.651821394277,7.07806643019845,377.866251879168
"2021-01-07",224.7883789449,57.6787207378668,386.288570657929
"2021-01-08",194.803400610881,73.5219157783597,395.93315749519
"2021-01-11",174.498345602699,43.4077870253546,314.520907586944
"2021-01-12",317.274592606787,39.9464395615293,263.542552466308
"2021-01-13",275.333448178993,43.5579605265318,248.368693656073
"2021-01-14",209.276087726779,24.2224205477456,298.249823741232
"2021-01-15",210.303572845573,-8.10012775254355,225.466332641027
"2021-01-18",245.216878624878,NA,203.898486990314
"2021-01-19",202.216893222718,17.5303582353763,189.716460225165
"2021-01-20",200.704403434682,65.4439244694748,210.70034149823
"2021-01-21",239.280112467558,61.640609661382,179.300141541039
"2021-01-22",231.744640565456,45.0204254708376,152.545783990075
"2021-01-25",276.498509063597,53.8933580778371,89.9471183662669
"2021-01-26",192.342143503044,43.1393750527435,98.7539311343607
"2021-01-27",193.875855131632,-60.7215783114344,5.78597157849838
"2021-01-28",124.299875691025,-29.1195745537653,-41.7370518380403
"2021-01-29",101.01435678207,-107.264661113466,-166.705433043639
"2021-02-01",121.819398624959,-52.6468733928809,-113.999448714346
"2021-02-02",136.915059684685,-5.19620245545921,-69.9993066168449
"2021-02-03",151.901348071145,-6.33261760255841,-85.0351673950062
"2021-02-04",170.178215299173,30.2439140123608,-95.317162757777
"2021-02-05",219.345550093268,40.343427853508,-115.865389264091
"2021-02-08",246.803170833457,64.1159468834569,-87.7999040725025
"2021-02-09",317.950805230775,54.7714773884443,-85.8807164475152
"2021-02-10",398.188078978193,48.4399991517456,-99.1677993606678
"2021-02-18",382.714486340416,27.665241734938,-42.3962495419123
"2021-02-19",379.729356987267,15.4400564652875,-41.4442327747896
"2021-02-22",253.831862389546,-19.7328883185964,-59.1176990849343
"2021-02-23",264.62101705329,-19.8237640941375,-51.2865624915924
"2021-02-24",176.495730560798,19.2772658180206,-24.1007125773056
"2021-02-25",231.454803110578,-81.7699537084199,-36.9300177246175
"2021-02-26",134.096961945145,-104.915585768196,-211.254336353911
"2021-03-01",162.020838632493,-19.199759655636,-111.923511620192
"2021-03-02",89.6250093107378,-55.6825612971905,-92.4472993544014
"2021-03-03",190.50798314482,-111.204068682897,-36.4454091228278
"2021-03-04",87.0682322522587,-167.404336785857,-66.7275122777205
"2021-03-05",72.3041500023758,-98.8833746118895,-92.7532651063178
"2021-03-08",-62.985906226038,-124.421121968586,-9.78229631330443
"2021-03-09",-105.603608941811,-75.2774777891332,-4.18419626294293
"2021-03-10",-87.5506046180169,-56.8522895760256,-14.5085512759068
"2021-03-11",9.57150392463557,-21.2653737150752,-8.70494594325639
"2021-03-12",5.96115005549152,-22.2065230916463,10.277041141217
"2021-03-15",-46.5832368128895,-1.54552180084616,-6.99216501801989
"2021-03-16",-21.6632297318144,-12.71214475851,41.4478563353712
"2021-03-17",-32.2803824969889,-6.23616624160602,-4.93247115207489
"2021-03-18",-3.03623994958651,-69.8273552724116,6.66725903346319
"2021-03-19",-93.1323335872396,-77.1154782954328,-69.6825445554032
"2021-03-22",-93.5701936525882,-54.5502728913494,-57.6414761220369
"2021-03-23",-100.95131189094,-89.5414447643686,-89.8691010658429
"2021-03-24",-138.477141369479,-115.838677069882,-81.4549609595172
"2021-03-25",-142.949093426423,-100.371615950406,-124.768560227482
"2021-03-26",-80.9685221588111,-40.2598596654263,-64.2293696240185
"2021-03-29",-78.5367225744088,-48.6129649848285,-73.8368083290926
"2021-03-30",-37.0549562118303,-66.0504720366594,-43.0402689727263
"2021-03-31",-68.9244521458606,-56.6019008543623,-106.649113663904
"2021-04-01",-16.5464241341099,-14.5067441687522,-88.0626867204371
"2021-04-02",16.4779425562231,NA,NA
"2021-04-06",-13.6525305021957,29.815454373426,-6.86028837572827
"2021-04-07",-42.7390285481277,30.9635535766359,49.8988175384977
"2021-04-08",-17.7827311770307,43.3303346554009,101.825370026289
"2021-04-09",-70.584800317555,70.1162931701053,70.4200874653846
"2021-04-12",-93.5463905478058,64.4719067701545,38.8936461430864
"2021-04-13",-106.268627269033,72.82762412166,35.4066932378361
"2021-04-14",-100.752597214084,51.5038672406562,79.6798598511291
"2021-04-15",-133.199343188694,92.4610280391464,118.823762448526
"2021-04-16",-122.409866351333,102.719477139511,150.118984559434
"2021-04-19",-57.3851128014512,75.7495469444875,125.976060596044
"2021-04-20",-64.3259780390455,42.6415273966719,-18.8845370824583
"2021-04-21",-60.2333338435121,76.3656771268848,11.9276118095904
"2021-04-22",-81.3080254044005,33.1822371396477,50.3129353640353
"2021-04-23",-39.1508730132712,73.641416872954,46.1118567422615
"2021-04-26",-98.1626633521956,76.3734120486196,66.1947783083014
"2021-04-27",-82.7441669198437,70.7683879480209,43.6120833654365
"2021-04-28",-79.6961136384284,62.5364782828947,57.9241278547042
"2021-04-29",-25.8191992269686,86.1477875121247,51.3912496896343
"2021-04-30",-58.9140864613835,51.1823942445484,55.4237628402308
"2021-05-06",-93.1814274449264,53.1043381900533,149.166483942636
"2021-05-07",-137.62184992817,79.4856806872245,198.593298407516
"2021-05-10",-133.235943144221,30.7303039551875,188.496712627145
"2021-05-11",-97.0242394388856,-10.1718692373718,8.78680265693452
"2021-05-12",-80.787216083522,-103.790928824464,61.4535666354003
"2021-05-13",-110.725310243582,-58.8769605354274,16.2269990689276
"2021-05-14",-13.0389256903419,-2.06000719663459,92.6270690615394
"2021-05-17",21.4715795742654,-17.1400872970638,78.0337390096407
"2021-05-18",20.0058529381429,-57.1072184741836,75.6369330212538
"2021-05-19",-1.83646708632645,-73.7514112804291,-12.1434570514663
"2021-05-20",10.1442497436087,-34.7926526624246,53.7524293781742
"2021-05-21",-46.0523655700969,-42.5208990809105,48.3644579166833
"2021-05-24",-24.0266862188293,-5.78609261476979,78.3024719512786
"2021-05-25",139.020933642271,-19.1481577664125,52.9462948775751
"2021-05-26",152.090149789759,-15.7170166465612,46.5757177237758
"2021-05-27",168.780560534521,-15.2425834508166,35.8505096322818
"2021-05-28",159.091701319479,-16.4147658779958,35.370420493089
"2021-05-31",153.623037820421,NA,NA
"2021-06-01",152.37396995105,-22.8734653263077,89.8451853770296
"2021-06-02",129.743834123509,-21.1685764086606,114.054524733994
"2021-06-03",100.931903764614,-40.799984283049,67.1181218757496
"2021-06-04",126.737398670356,-8.10756535725876,68.5656129683836
"2021-06-07",120.759496915531,-15.8111791739529,73.546606434074
"2021-06-08",103.397324186756,-19.3906819244418,88.2606823526347
"2021-06-09",116.849956253534,-31.4059232643601,71.0673904029547
"2021-06-10",138.916426145096,-16.066744834044,75.1662437802296
"2021-06-11",108.795718589572,-12.0829752918289,118.016726303284
"2021-06-15",65.4867608926376,-21.440945945133,150.500340996228
"2021-06-16",34.7884353882034,-48.56231661633,160.062228330996
"2021-06-17",26.0995973405591,-54.6183532587264,125.67324171407
"2021-06-18",0.419087633889492,-114.228840389086,-13.1173960284868
"2021-06-21",-33.6542636361712,-60.0735399470857,28.9094859810318
"2021-06-22",-7.92162654722139,-42.5921666548312,53.8730640427935
"2021-06-23",1.8158427344749,-51.3444104024159,35.202502506723
"2021-06-24",30.5569913171269,-30.8299434740678,68.4269434537925
"2021-06-25",87.3006655583554,-20.7384169302411,91.8755144137488
"2021-06-28",71.8456991847383,-14.9294690876414,26.1573146314096
"2021-06-29",43.9908898362779,-17.8227296904337,38.1514053738734
"2021-06-30",61.7350054548469,-16.1878223116201,-14.4831629040916
"2021-07-01",55.4767957982575,2.20563684303716,70.6826444819984
"2021-07-02",-31.1850148944471,30.5780382591687,66.2978682033887
"2021-07-05",-22.2517253161093,NA,105.471519714017
"2021-07-06",-5.72462126891984,17.7697715106539,39.0025830628325
"2021-07-07",10.1950206428515,28.3712135316784,86.7299987012288
"2021-07-08",-37.4940738186798,-12.9072660889015,-36.0173090415781
"2021-07-09",-46.3931831056128,31.8746905102312,52.8395483128939
"2021-07-12",-15.7035701715355,43.0274465257996,54.0394741313537
"2021-07-13",1.17352120705261,23.7013519787611,51.0213499386941
"2021-07-14",-49.1631462551483,24.9067391042471,15.1940349220689
"2021-07-15",26.4851896715417,6.77393034026523,-66.2536328215751
"2021-07-16",-1.8826884611844,-29.9367621707328,-72.4428214758171
"2021-07-19",7.13199095045844,-102.425029086208,-238.384671837682
"2021-07-20",-1.87199971150265,-41.6505486890988,-203.87029475929
"2021-07-21",10.3041089868703,-9.79295692391551,-88.9307025540538
"2021-07-22",20.2590872533498,-4.75187251847382,-121.106823263662
"2021-07-23",-15.2082989636519,35.8330898473993,-64.0095481694131
"2021-07-26",-140.699292089965,42.642317458091,-68.3297184919004
"2021-07-27",-241.215128264919,18.1261827860739,-99.8381489927443
"2021-07-28",-207.15698546846,13.6550406771396,-81.4356261888071
"2021-07-29",-181.725941971809,28.5392384844657,-21.7828953278691
"2021-07-30",-228.322990415959,1.04911791686555,-70.0306679955356
"2021-08-02",-149.149048323609,-10.624991113907,-22.7296467732075
"2021-08-03",-126.804938837889,21.8172408702264,-0.840505294405225
"2021-08-04",-132.091423449791,-2.1938522606892,15.1960922028401
"2021-08-05",-139.209211234214,20.7520543450002,9.66948182794464
"2021-08-06",-147.358956664738,24.7052864459218,10.0989934088654
"2021-08-09",-119.141256671453,17.0961612225174,17.3639527765727
"2021-08-10",-51.1566472722928,18.0849856430657,44.0236815875404
"2021-08-11",-85.2056152368597,25.6520596090411,101.047494320674
"2021-08-12",-109.888626188671,35.4276755462244,72.0646872572554
"2021-08-13",-108.40611053076,39.2721152768915,95.4745149096018
"2021-08-16",-97.1584532425205,47.6856459789797,28.6762020013855
"2021-08-17",-175.14599449267,12.7885185969504,53.7389337909502
"2021-08-18",-128.369034288473,-38.2590356361529,39.8818836830522
"2021-08-19",-171.027800238938,-35.9367907735023,-72.6457971310681
"2021-08-20",-246.722466890542,-3.24450505355585,-45.6749739457337
"2021-08-23",-213.653138093511,31.4680781401143,-26.6264820264197
"2021-08-24",-163.019815713201,35.0512167650209,-11.941137758405
"2021-08-25",-154.822413299204,41.9251557711065,10.3202534793647
"2021-08-26",-217.460777015359,12.6801256194508,-16.9031087560967
"2021-08-27",-182.534689028018,49.0263394410303,4.03797082626115
"2021-08-30",-188.843841614176,65.4540051253765,NA
"2021-08-31",-196.387851598094,56.3833102964586,-26.367305495445
"2021-09-01",-119.766257743753,54.8644155222619,1.67026288775931
"2021-09-02",-120.37851763623,64.8274580640705,13.6198874840529
"2021-09-03",-109.624039354024,60.44255250454,-14.0492208888285
"2021-09-06",-75.1021812160981,NA,32.6521429569272
"2021-09-07",-33.0122562271799,42.2097866291462,-7.29680998341338
"2021-09-08",-67.5535463477108,33.4492232389342,-63.2868822117532
"2021-09-09",-73.1253198922897,9.89090768708714,-136.76887321376
"2021-09-10",-18.1268172515892,-27.5451284997702,-133.95355631485
"2021-09-13",-29.3572485891589,-20.0988578835216,-96.9116483056436
"2021-09-14",-81.4158165757184,-48.4502416400113,-133.483810605839
"2021-09-15",-118.701711746832,-13.4392326369598,-153.270664575667
"2021-09-16",-138.414090984037,-22.9957637148433,-144.512776398548
"2021-09-17",-96.5520621024027,-66.3297621586331,-210.600648901984
"2021-09-22",-138.114675702172,-111.205570232259,-97.7128005178215
"2021-09-23",-132.900942472753,-60.3082106157842,-105.047204533819
"2021-09-24",-104.909816012619,-56.217448732644,-134.248694514426
"2021-09-27",-45.7401949842954,-70.962982391232,-124.677348240236
"2021-09-28",-43.1909346847943,-163.784486161744,-162.343187998797
"2021-09-29",-36.2608715039188,-159.261605281406,-84.6661845410555
"2021-09-30",-59.9488239782037,-213.453917285389,-108.806241511842
"2021-10-08",9.74640434468483,-142.523733784339,-114.423436896698
"2021-10-11",23.6260346974724,-174.684198627204,-65.6358314292014
"2021-10-12",11.4912842841606,-187.193780316381,-84.782485901622
"2021-10-13",47.7433605426753,-175.971411053471,-75.7328091015205
"2021-10-14",23.1834661608871,-103.395945661807,-12.3961747708355
"2021-10-15",51.2127840915473,-72.1261662253616,11.3580746534091
"2021-10-18",-7.56751229577182,-58.8308120882248,-21.4193981417356
"2021-10-19",14.4437291992296,-27.4085927804157,-10.3079351641473
"2021-10-20",22.4476639049166,-12.5481935136786,-7.33686956783464
"2021-10-21",49.0454411792451,-0.608288170104565,-42.7455302458851
"2021-10-22",83.8382011011877,-7.08754544501122,-31.113243058652
"2021-10-25",84.4270634763018,12.9453662176918,-15.4693161971803
"2021-10-26",61.4131134548109,19.7617813040107,36.6969550084408
"2021-10-27",20.3974012881858,-4.78697105129635,9.70628162249726
"2021-10-28",26.3809518421791,38.5704301179909,3.25935954025883
"2021-10-29",43.3647815510824,46.2053077566003,-11.2931193552137
"2021-11-01",30.3498959443599,53.2289688659301,37.0995354718701
"2021-11-02",-8.66271737377527,69.0027013479945,20.6280192254157
"2021-11-03",-39.6720833445489,97.777771101943,-7.95698822613149
"2021-11-04",-14.6772233283544,116.18541550402,20.3951844588814
"2021-11-05",-9.0771422867448,132.63683151311,41.7752119112071
"2021-11-08",-23.4708391143101,135.853168061922,35.5437603310483
"2021-11-09",-28.8573089535042,118.515519255998,6.51147865041984
"2021-11-10",-44.6355372448908,79.1549230450242,69.9490011089675
"2021-11-11",26.3955024994411,80.9623683888894,111.306959254761
"2021-11-12",18.836855217928,113.85881152823,72.3659557217595
"2021-11-15",20.2895549381435,113.195175236923,73.6465471341052
"2021-11-16",20.5546279013023,130.752335224189,46.0892602027641
"2021-11-17",-0.366908038297553,118.051120409127,7.65459119617835
"2021-11-18",-31.0740435227803,133.52230566284,-30.2469826686563
"2021-11-19",18.0342309573435,126.616617059072,-65.2949873388455
"2021-11-22",16.7589377563876,111.344725478435,-36.0589362585997
"2021-11-23",31.3010917739884,118.927249463844,-27.4783158818234
"2021-11-24",45.4617009822875,129.584761532322,-10.4925977570945
"2021-11-25",26.4417604149064,NA,10.9187579254412
"2021-11-26",-5.15775368667648,22.7177850415051,-258.053704687146
"2021-11-29",1.66412398916265,83.4167897835087,-194.759445961166
"2021-11-30",-17.4916391140296,-4.72776383982918,-247.877819593909
"2021-12-01",-2.82407624058476,-58.4854499080379,-141.25809877694
"2021-12-02",10.2677865955844,5.8541594538525,-183.32945423908
"2021-12-03",39.9849245478408,-32.4584837037802,-192.810998318746
"2021-12-06",51.1283085252933,21.217070249417,-85.4317675733408
"2021-12-07",79.6988929089137,116.811284361104,19.6192811400655
"2021-12-08",135.297610945239,131.864612908497,14.513226278416
"2021-12-09",187.325362936523,98.7774618838424,-4.11886181111147
"2021-12-10",189.582993258399,144.100182771602,-36.1259187805417
"2021-12-13",195.27126885377,101.883086225882,-98.9768785793422
"2021-12-14",187.19087829945,67.9164233352953,-114.27066022397
"2021-12-15",153.542429455111,144.670403074509,-164.636141817793
"2021-12-16",165.526452803112,104.565206343792,-77.2321542293257
"2021-12-17",121.143415357685,57.6909542428334,-70.3574602731105
"2021-12-20",112.193715710942,6.30772464799936,-144.660790839002
"2021-12-21",129.877702379191,88.8355715889158,-47.6708477339304
"2021-12-22",117.995677502495,137.564546487455,-5.78627296786265
"2021-12-23",153.947889534628,168.274664044623,23.5543111544211
"2021-12-24",146.534538154669,NA,20.0022847200275
"2021-12-27",154.955759405815,235.235882097776,NA
"2021-12-28",174.211628759813,232.03808892635,NA
"2021-12-29",106.102157635967,240.471075572449,66.3090180795186
"2021-12-30",135.427285441401,227.94453716325,46.3758733154324
"2021-12-31",140.386907724968,217.278069424798,25.6841851007783
"2022-01-04",133.380864055274,248.643262157275,144.105268938752
"2022-01-05",130.208935970676,157.803642822774,153.670429715618
"2022-01-06",81.6708498752025,155.471521582566,85.050912750273
"2022-01-07",98.3662783497202,138.726038933653,117.877899840539
"2022-01-10",112.694860215682,134.336271106759,75.8025376275866
"2022-01-11",94.2561936338925,179.541236989197,119.915924026659
"2022-01-12",124.249830181622,195.319899939228,178.299125619187
"2022-01-13",64.2752824744636,130.571149099735,188.503159418216
"2022-01-14",22.332011768007,137.033792876298,165.718968735094
"2022-01-17",36.2194527490925,NA,232.157418961564
"2022-01-18",77.5370308735537,54.0065857013783,182.679306987809
"2022-01-19",81.6841566252519,12.438225363575,207.035333739311
"2022-01-20",130.86020843757,-34.7426126728083,200.67612462956
"2022-01-21",136.864530978865,-116.617258085026,108.132219491779
"2022-01-24",125.696414825162,-101.447026189061,-90.4659247921884
"2022-01-25",54.9550939782347,-152.083184096133,-17.727896038062
"2022-01-26",76.0397504820135,-155.496956983105,79.0667553335133
"2022-01-27",40.3495436641283,-175.749507161945,162.118486229668
"2022-01-28",-47.5163985795217,-67.1819326684178,72.4477208748856
"2022-02-07",31.441034968095,5.4091325029253,172.278153073278
"2022-02-08",39.0209751653207,46.6988588647367,164.78761147323
"2022-02-09",64.22253987418,116.010366712109,240.096126365677
"2022-02-10",74.4448308268154,36.6325605292288,268.083620927188
"2022-02-11",73.4869232084499,-45.0357031537429,255.759919088062
"2022-02-14",40.5478614317949,-58.1855829491045,125.434733963722
"2022-02-15",55.2266595330483,15.0817811468841,201.917672948631
"2022-02-16",76.9223147875108,22.9352731895434,195.97829158772
"2022-02-17",82.6338016420351,-67.8562290000462,128.816061961084
"2022-02-18",119.16006274687,-95.243857081322,104.360375139451
"2022-02-21",105.700006594756,NA,74.4105689460142
"2022-02-22",59.452492422474,-135.308714664725,83.6759380656726
"2022-02-23",82.016335774667,-210.481865990584,87.0757464250219
"2022-02-24",28.1903276206953,-143.154319368233,-204.62077663775
"2022-02-25",41.5732250277088,-43.0369961021437,77.3455622221084
"2022-02-28",53.1637734100696,-49.5407583225384,45.6940409312044
"2022-03-01",100.160700997441,-112.976450369976,-82.7560945554373
"2022-03-02",86.76271404373,-28.4148961067519,16.244382829457
"2022-03-03",77.5684774004375,-47.1468726952804,-174.785265639101
"2022-03-04",51.5766200548465,-77.4131455523837,-426.775785400908
"2022-03-07",-45.2142610694512,-200.804460606368,-454.677849646357
"2022-03-08",-88.805590368557,-226.77153178585,-450.251955154035
"2022-03-09",-107.798773548827,-115.134990015088,-223.808410756874
"2022-03-10",-77.3951796079437,-129.005372480163,-315.567339171912
"2022-03-11",-60.9961329839184,-179.693168774869,-259.108770602629
"2022-03-14",-152.602926122718,-206.338815167419,-221.332604809829
"2022-03-15",-315.616826256939,-112.412673648128,-239.118634449024
"2022-03-16",-162.639037539296,-12.3850209150541,-123.116560685711
"2022-03-17",-111.870633659155,46.073912800556,-29.3959858434312
"2022-03-18",-83.112621077482,102.203902386911,-9.90646135430451
"2022-03-21",-103.765960012409,104.97470368719,27.8924735007087
"2022-03-22",-92.2315763266519,160.146030297505,62.4012835355342
"2022-03-23",-72.5103529902375,109.547552421743,46.5304220344668
"2022-03-24",-80.2031348484053,178.268874065786,53.5403164877247
"2022-03-25",-123.310736773493,205.999553952994,69.8113751516311
"2022-03-28",-114.433940485104,243.319077117514,59.9439841511588
"2022-03-29",-123.973476731144,304.286843441574,124.43850075395
"2022-03-30",-38.7300289571014,280.052152229136,166.365257449395
"2022-03-31",-54.5042293628329,212.954177004132,103.764535288837
"2022-04-01",-10.6966941387606,233.37197552827,126.496546555001
"2022-04-06",-24.1080169454891,183.709211344874,178.090404458793
"2022-04-07",-44.1387870219802,207.828790183842,142.884461880027
"2022-04-08",-13.7895836419528,200.978004380016,261.361465078699
"2022-04-11",-90.4609678338777,130.325359591318,210.881253165998
"2022-04-12",-41.153494926229,120.359278399463,170.043557216531
"2022-04-13",-43.267682854503,174.628129514897,175.0380211354
"2022-04-14",0.595967456973634,125.770231896354,211.514218538277
"2022-04-15",8.63697296899439,NA,NA
"2022-04-18",-29.5451496039421,130.023832318375,NA
